,index,constraint,fold,model,overfit,task,test,tool,train,val,seed
153,153,14400s1c8G,3,best_ensemble_model,,Albert,0.62012,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
154,154,14400s1c8G,4,best_ensemble_model,,Albert,0.629057,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
155,155,14400s1c8G,0,best_ensemble_model,,Australian,0.84635,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
156,156,14400s1c8G,1,best_ensemble_model,,Australian,0.831494,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
157,157,14400s1c8G,2,best_ensemble_model,,Australian,0.82725,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
158,158,14400s1c8G,3,best_ensemble_model,,Australian,0.84635,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
159,159,14400s1c8G,4,best_ensemble_model,,Australian,0.869694,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
160,160,14400s1c8G,0,best_ensemble_model,,MiniBooNE,0.931273,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
161,161,14400s1c8G,1,best_ensemble_model,,MiniBooNE,0.871558,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
162,162,14400s1c8G,2,best_ensemble_model,,MiniBooNE,0.860625,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
163,163,14400s1c8G,3,best_ensemble_model,,MiniBooNE,0.928179,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
164,164,14400s1c8G,4,best_ensemble_model,,MiniBooNE,0.897021,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
165,165,14400s1c8G,0,best_ensemble_model,,adult,0.823421,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
166,166,14400s1c8G,1,best_ensemble_model,,adult,0.813846,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
167,167,14400s1c8G,2,best_ensemble_model,,adult,0.818115,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
168,168,14400s1c8G,3,best_ensemble_model,,adult,0.821151,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
169,169,14400s1c8G,4,best_ensemble_model,,adult,0.821274,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
170,170,14400s1c8G,0,best_ensemble_model,,cnae-9,0.972222,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
171,171,14400s1c8G,1,best_ensemble_model,,cnae-9,0.935185,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
172,172,14400s1c8G,2,best_ensemble_model,,cnae-9,0.962963,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
173,173,14400s1c8G,3,best_ensemble_model,,cnae-9,0.0,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
174,174,14400s1c8G,4,best_ensemble_model,,cnae-9,0.962963,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
175,175,14400s1c8G,0,best_ensemble_model,,connect-4,0.683247,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
176,176,14400s1c8G,1,best_ensemble_model,,connect-4,0.668055,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
177,177,14400s1c8G,2,best_ensemble_model,,connect-4,0.546268,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
178,178,14400s1c8G,3,best_ensemble_model,,connect-4,0.618803,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
179,179,14400s1c8G,4,best_ensemble_model,,connect-4,0.705352,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
180,180,14400s1c8G,0,best_ensemble_model,,higgs,0.692036,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
181,181,14400s1c8G,1,best_ensemble_model,,higgs,0.700699,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
182,182,14400s1c8G,2,best_ensemble_model,,higgs,0.704906,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
183,183,14400s1c8G,3,best_ensemble_model,,higgs,0.716324,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
184,184,14400s1c8G,4,best_ensemble_model,,higgs,0.722694,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
185,185,14400s1c8G,0,best_ensemble_model,,kr-vs-kp,0.993738,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
186,186,14400s1c8G,1,best_ensemble_model,,kr-vs-kp,0.98503,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
187,187,14400s1c8G,2,best_ensemble_model,,kr-vs-kp,0.993738,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
188,188,14400s1c8G,3,best_ensemble_model,,kr-vs-kp,1.0,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
189,189,14400s1c8G,4,best_ensemble_model,,kr-vs-kp,1.0,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
190,190,14400s1c8G,0,best_ensemble_model,,segment,0.987013,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
191,191,14400s1c8G,1,best_ensemble_model,,segment,0.974026,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
192,192,14400s1c8G,2,best_ensemble_model,,segment,0.991342,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
193,193,14400s1c8G,3,best_ensemble_model,,segment,0.974026,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
194,194,14400s1c8G,4,best_ensemble_model,,segment,1.0,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
195,195,14400s1c8G,0,best_ensemble_model,,vehicle,0.883658,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
196,196,14400s1c8G,1,best_ensemble_model,,vehicle,0.803571,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
197,197,14400s1c8G,2,best_ensemble_model,,vehicle,0.779221,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
198,198,14400s1c8G,3,best_ensemble_model,,vehicle,0.907468,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
199,199,14400s1c8G,4,best_ensemble_model,,vehicle,0.873377,autosklearnEnsembleIntensification_520_members5_repeats10_level2_strategyTimeSplit_ensemble_highest_repeat_trusted,,,0
200,200,14400s1c8G,0,best_ensemble_model,,Albert,0.591548,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
201,201,14400s1c8G,1,best_ensemble_model,,Albert,0.586375,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
202,202,14400s1c8G,2,best_ensemble_model,,Albert,0.50475,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
203,203,14400s1c8G,3,best_ensemble_model,,Albert,0.665201,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
204,204,14400s1c8G,4,best_ensemble_model,,Albert,0.621625,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
205,205,14400s1c8G,0,best_ensemble_model,,Australian,0.885823,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
206,206,14400s1c8G,1,best_ensemble_model,,Australian,0.815365,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
207,207,14400s1c8G,2,best_ensemble_model,,Australian,0.84635,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
208,208,14400s1c8G,3,best_ensemble_model,,Australian,0.84635,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
209,209,14400s1c8G,4,best_ensemble_model,,Australian,0.89601,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
210,210,14400s1c8G,0,best_ensemble_model,,MiniBooNE,0.907762,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
211,211,14400s1c8G,1,best_ensemble_model,,MiniBooNE,0.877396,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
212,212,14400s1c8G,2,best_ensemble_model,,MiniBooNE,0.883085,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
213,213,14400s1c8G,3,best_ensemble_model,,MiniBooNE,0.905936,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
214,214,14400s1c8G,4,best_ensemble_model,,MiniBooNE,0.918264,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
215,215,14400s1c8G,0,best_ensemble_model,,adult,0.836161,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
216,216,14400s1c8G,1,best_ensemble_model,,adult,0.83262,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
217,217,14400s1c8G,2,best_ensemble_model,,adult,0.837284,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
218,218,14400s1c8G,3,best_ensemble_model,,adult,0.791558,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
219,219,14400s1c8G,4,best_ensemble_model,,adult,0.8348,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
220,220,14400s1c8G,0,best_ensemble_model,,cnae-9,0.962963,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
221,221,14400s1c8G,1,best_ensemble_model,,cnae-9,0.935185,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
222,222,14400s1c8G,2,best_ensemble_model,,cnae-9,0.953704,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
223,223,14400s1c8G,3,best_ensemble_model,,cnae-9,0.935185,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
224,224,14400s1c8G,4,best_ensemble_model,,cnae-9,0.962963,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
225,225,14400s1c8G,0,best_ensemble_model,,connect-4,0.718232,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
226,226,14400s1c8G,1,best_ensemble_model,,connect-4,0.682358,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
227,227,14400s1c8G,2,best_ensemble_model,,connect-4,0.655501,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
228,228,14400s1c8G,3,best_ensemble_model,,connect-4,0.667222,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
229,229,14400s1c8G,4,best_ensemble_model,,connect-4,0.653257,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
230,230,14400s1c8G,0,best_ensemble_model,,higgs,0.703081,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
231,231,14400s1c8G,1,best_ensemble_model,,higgs,0.710996,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
232,232,14400s1c8G,2,best_ensemble_model,,higgs,0.69287,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
233,233,14400s1c8G,3,best_ensemble_model,,higgs,0.718401,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
234,234,14400s1c8G,4,best_ensemble_model,,higgs,0.0,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
235,235,14400s1c8G,0,best_ensemble_model,,kr-vs-kp,0.997006,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
236,236,14400s1c8G,1,best_ensemble_model,,kr-vs-kp,0.988024,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
237,237,14400s1c8G,2,best_ensemble_model,,kr-vs-kp,0.993738,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
238,238,14400s1c8G,3,best_ensemble_model,,kr-vs-kp,1.0,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
239,239,14400s1c8G,4,best_ensemble_model,,kr-vs-kp,1.0,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
240,240,14400s1c8G,0,best_ensemble_model,,segment,0.987013,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
241,241,14400s1c8G,1,best_ensemble_model,,segment,0.982684,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
242,242,14400s1c8G,2,best_ensemble_model,,segment,0.995671,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
243,243,14400s1c8G,3,best_ensemble_model,,segment,0.987013,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
244,244,14400s1c8G,4,best_ensemble_model,,segment,0.991342,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
245,245,14400s1c8G,0,best_ensemble_model,,vehicle,0.872294,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
246,246,14400s1c8G,1,best_ensemble_model,,vehicle,0.84789,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
247,247,14400s1c8G,2,best_ensemble_model,,vehicle,0.731602,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
248,248,14400s1c8G,3,best_ensemble_model,,vehicle,0.848485,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
249,249,14400s1c8G,4,best_ensemble_model,,vehicle,0.86039,autosklearnHyperbandTowering_repeats5_level2_strategyinstancesself_ensemble_highest_repeat_trusted,,,0
250,250,14400s1c8G,0,best_ensemble_model,,Albert,0.636017,autosklearn_baseline,,,0
251,251,14400s1c8G,1,best_ensemble_model,,Albert,0.631173,autosklearn_baseline,,,0
252,252,14400s1c8G,2,best_ensemble_model,,Albert,0.683755,autosklearn_baseline,,,0
253,253,14400s1c8G,3,best_ensemble_model,,Albert,0.689211,autosklearn_baseline,,,0
254,254,14400s1c8G,4,best_ensemble_model,,Albert,0.698923,autosklearn_baseline,,,0
255,255,14400s1c8G,0,best_ensemble_model,,Australian,0.849321,autosklearn_baseline,,,0
256,256,14400s1c8G,1,best_ensemble_model,,Australian,0.831494,autosklearn_baseline,,,0
257,257,14400s1c8G,2,best_ensemble_model,,Australian,0.856537,autosklearn_baseline,,,0
258,258,14400s1c8G,3,best_ensemble_model,,Australian,0.859508,autosklearn_baseline,,,0
259,259,14400s1c8G,4,best_ensemble_model,,Australian,0.885823,autosklearn_baseline,,,0
260,260,14400s1c8G,0,best_ensemble_model,,MiniBooNE,0.930971,autosklearn_baseline,,,0
261,261,14400s1c8G,1,best_ensemble_model,,MiniBooNE,0.921291,autosklearn_baseline,,,0
262,262,14400s1c8G,2,best_ensemble_model,,MiniBooNE,0.910874,autosklearn_baseline,,,0
263,263,14400s1c8G,3,best_ensemble_model,,MiniBooNE,0.924451,autosklearn_baseline,,,0
264,264,14400s1c8G,4,best_ensemble_model,,MiniBooNE,0.925656,autosklearn_baseline,,,0
265,265,14400s1c8G,0,best_ensemble_model,,adult,0.842947,autosklearn_baseline,,,0
266,266,14400s1c8G,1,best_ensemble_model,,adult,0.83756,autosklearn_baseline,,,0
267,267,14400s1c8G,2,best_ensemble_model,,adult,0.832443,autosklearn_baseline,,,0
268,268,14400s1c8G,3,best_ensemble_model,,adult,0.838751,autosklearn_baseline,,,0
269,269,14400s1c8G,4,best_ensemble_model,,adult,0.834372,autosklearn_baseline,,,0
270,270,14400s1c8G,0,best_ensemble_model,,cnae-9,0.962963,autosklearn_baseline,,,0
271,271,14400s1c8G,1,best_ensemble_model,,cnae-9,0.925926,autosklearn_baseline,,,0
272,272,14400s1c8G,2,best_ensemble_model,,cnae-9,0.972222,autosklearn_baseline,,,0
273,273,14400s1c8G,3,best_ensemble_model,,cnae-9,0.935185,autosklearn_baseline,,,0
274,274,14400s1c8G,4,best_ensemble_model,,cnae-9,0.962963,autosklearn_baseline,,,0
275,275,14400s1c8G,0,best_ensemble_model,,connect-4,0.720457,autosklearn_baseline,,,0
276,276,14400s1c8G,1,best_ensemble_model,,connect-4,0.680953,autosklearn_baseline,,,0
277,277,14400s1c8G,2,best_ensemble_model,,connect-4,0.709865,autosklearn_baseline,,,0
278,278,14400s1c8G,3,best_ensemble_model,,connect-4,0.674622,autosklearn_baseline,,,0
279,279,14400s1c8G,4,best_ensemble_model,,connect-4,0.72511,autosklearn_baseline,,,0
280,280,14400s1c8G,0,best_ensemble_model,,higgs,0.722019,autosklearn_baseline,,,0
281,281,14400s1c8G,1,best_ensemble_model,,higgs,0.717543,autosklearn_baseline,,,0
282,282,14400s1c8G,2,best_ensemble_model,,higgs,0.726961,autosklearn_baseline,,,0
283,283,14400s1c8G,3,best_ensemble_model,,higgs,0.731721,autosklearn_baseline,,,0
284,284,14400s1c8G,4,best_ensemble_model,,higgs,0.723109,autosklearn_baseline,,,0
285,285,14400s1c8G,0,best_ensemble_model,,kr-vs-kp,0.993738,autosklearn_baseline,,,0
286,286,14400s1c8G,1,best_ensemble_model,,kr-vs-kp,0.991018,autosklearn_baseline,,,0
287,287,14400s1c8G,2,best_ensemble_model,,kr-vs-kp,0.996732,autosklearn_baseline,,,0
288,288,14400s1c8G,3,best_ensemble_model,,kr-vs-kp,0.997006,autosklearn_baseline,,,0
289,289,14400s1c8G,4,best_ensemble_model,,kr-vs-kp,1.0,autosklearn_baseline,,,0
290,290,14400s1c8G,0,best_ensemble_model,,segment,0.991342,autosklearn_baseline,,,0
291,291,14400s1c8G,1,best_ensemble_model,,segment,0.978355,autosklearn_baseline,,,0
292,292,14400s1c8G,2,best_ensemble_model,,segment,0.987013,autosklearn_baseline,,,0
293,293,14400s1c8G,3,best_ensemble_model,,segment,0.982684,autosklearn_baseline,,,0
294,294,14400s1c8G,4,best_ensemble_model,,segment,1.0,autosklearn_baseline,,,0
295,295,14400s1c8G,0,best_ensemble_model,,vehicle,0.86039,autosklearn_baseline,,,0
296,296,14400s1c8G,1,best_ensemble_model,,vehicle,0.802489,autosklearn_baseline,,,0
297,297,14400s1c8G,2,best_ensemble_model,,vehicle,0.83658,autosklearn_baseline,,,0
298,298,14400s1c8G,3,best_ensemble_model,,vehicle,0.860931,autosklearn_baseline,,,0
299,299,14400s1c8G,4,best_ensemble_model,,vehicle,0.85119,autosklearn_baseline,,,0
300,0,14400s1c8G,0,best_ensemble_model,,Albert,0.641403,autosklearnEnsembleIntensification_520_members10_repeats5_level1_strategyNone_ensemble_highest_repeat_trusted,,,1
301,1,14400s1c8G,1,best_ensemble_model,,Albert,0.648152,autosklearnEnsembleIntensification_520_members10_repeats5_level1_strategyNone_ensemble_highest_repeat_trusted,,,1
302,2,14400s1c8G,2,best_ensemble_model,,Albert,0.629151,autosklearnEnsembleIntensification_520_members10_repeats5_level1_strategyNone_ensemble_highest_repeat_trusted,,,1
303,3,14400s1c8G,3,best_ensemble_model,,Albert,0.637475,autosklearnEnsembleIntensification_520_members10_repeats5_level1_strategyNone_ensemble_highest_repeat_trusted,,,1
304,4,14400s1c8G,4,best_ensemble_model,,Albert,0.500353,autosklearnEnsembleIntensification_520_members10_repeats5_level1_strategyNone_ensemble_highest_repeat_trusted,,,1
305,5,14400s1c8G,0,best_ensemble_model,,Australian,0.872666,autosklearnEnsembleIntensification_520_members10_repeats5_level1_strategyNone_ensemble_highest_repeat_trusted,,,1
306,6,14400s1c8G,1,best_ensemble_model,,Australian,0.815365,autosklearnEnsembleIntensification_520_members10_repeats5_level1_strategyNone_ensemble_highest_repeat_trusted,,,1
307,7,14400s1c8G,2,best_ensemble_model,,Australian,0.84635,autosklearnEnsembleIntensification_520_members10_repeats5_level1_strategyNone_ensemble_highest_repeat_trusted,,,1
308,8,14400s1c8G,3,best_ensemble_model,,Australian,0.84635,autosklearnEnsembleIntensification_520_members10_repeats5_level1_strategyNone_ensemble_highest_repeat_trusted,,,1
309,9,14400s1c8G,4,best_ensemble_model,,Australian,0.882852,autosklearnEnsembleIntensification_520_members10_repeats5_level1_strategyNone_ensemble_highest_repeat_trusted,,,1
310,10,14400s1c8G,0,best_ensemble_model,,MiniBooNE,0.926976,autosklearnEnsembleIntensification_520_members10_repeats5_level1_strategyNone_ensemble_highest_repeat_trusted,,,1
311,11,14400s1c8G,1,best_ensemble_model,,MiniBooNE,0.909378,autosklearnEnsembleIntensification_520_members10_repeats5_level1_strategyNone_ensemble_highest_repeat_trusted,,,1
312,12,14400s1c8G,2,best_ensemble_model,,MiniBooNE,0.93904,autosklearnEnsembleIntensification_520_members10_repeats5_level1_strategyNone_ensemble_highest_repeat_trusted,,,1
313,13,14400s1c8G,3,best_ensemble_model,,MiniBooNE,0.936377,autosklearnEnsembleIntensification_520_members10_repeats5_level1_strategyNone_ensemble_highest_repeat_trusted,,,1
314,14,14400s1c8G,4,best_ensemble_model,,MiniBooNE,0.932928,autosklearnEnsembleIntensification_520_members10_repeats5_level1_strategyNone_ensemble_highest_repeat_trusted,,,1
315,15,14400s1c8G,0,best_ensemble_model,,adult,0.830678,autosklearnEnsembleIntensification_520_members10_repeats5_level1_strategyNone_ensemble_highest_repeat_trusted,,,1
316,16,14400s1c8G,1,best_ensemble_model,,adult,0.821817,autosklearnEnsembleIntensification_520_members10_repeats5_level1_strategyNone_ensemble_highest_repeat_trusted,,,1
317,17,14400s1c8G,2,best_ensemble_model,,adult,0.791839,autosklearnEnsembleIntensification_520_members10_repeats5_level1_strategyNone_ensemble_highest_repeat_trusted,,,1
318,18,14400s1c8G,3,best_ensemble_model,,adult,0.795777,autosklearnEnsembleIntensification_520_members10_repeats5_level1_strategyNone_ensemble_highest_repeat_trusted,,,1
319,19,14400s1c8G,4,best_ensemble_model,,adult,0.826815,autosklearnEnsembleIntensification_520_members10_repeats5_level1_strategyNone_ensemble_highest_repeat_trusted,,,1
320,20,14400s1c8G,0,best_ensemble_model,,cnae-9,0.981481,autosklearnEnsembleIntensification_520_members10_repeats5_level1_strategyNone_ensemble_highest_repeat_trusted,,,1
321,21,14400s1c8G,1,best_ensemble_model,,cnae-9,0.925926,autosklearnEnsembleIntensification_520_members10_repeats5_level1_strategyNone_ensemble_highest_repeat_trusted,,,1
322,22,14400s1c8G,2,best_ensemble_model,,cnae-9,0.972222,autosklearnEnsembleIntensification_520_members10_repeats5_level1_strategyNone_ensemble_highest_repeat_trusted,,,1
323,23,14400s1c8G,3,best_ensemble_model,,cnae-9,0.962963,autosklearnEnsembleIntensification_520_members10_repeats5_level1_strategyNone_ensemble_highest_repeat_trusted,,,1
324,24,14400s1c8G,4,best_ensemble_model,,cnae-9,0.962963,autosklearnEnsembleIntensification_520_members10_repeats5_level1_strategyNone_ensemble_highest_repeat_trusted,,,1
325,25,14400s1c8G,0,best_ensemble_model,,connect-4,0.661342,autosklearnEnsembleIntensification_520_members10_repeats5_level1_strategyNone_ensemble_highest_repeat_trusted,,,1
326,26,14400s1c8G,1,best_ensemble_model,,connect-4,0.606844,autosklearnEnsembleIntensification_520_members10_repeats5_level1_strategyNone_ensemble_highest_repeat_trusted,,,1
327,27,14400s1c8G,2,best_ensemble_model,,connect-4,0.720003,autosklearnEnsembleIntensification_520_members10_repeats5_level1_strategyNone_ensemble_highest_repeat_trusted,,,1
328,28,14400s1c8G,3,best_ensemble_model,,connect-4,0.536951,autosklearnEnsembleIntensification_520_members10_repeats5_level1_strategyNone_ensemble_highest_repeat_trusted,,,1
329,29,14400s1c8G,4,best_ensemble_model,,connect-4,0.624235,autosklearnEnsembleIntensification_520_members10_repeats5_level1_strategyNone_ensemble_highest_repeat_trusted,,,1
330,30,14400s1c8G,0,best_ensemble_model,,higgs,0.734936,autosklearnEnsembleIntensification_520_members10_repeats5_level1_strategyNone_ensemble_highest_repeat_trusted,,,1
331,31,14400s1c8G,1,best_ensemble_model,,higgs,0.660281,autosklearnEnsembleIntensification_520_members10_repeats5_level1_strategyNone_ensemble_highest_repeat_trusted,,,1
332,32,14400s1c8G,2,best_ensemble_model,,higgs,0.693869,autosklearnEnsembleIntensification_520_members10_repeats5_level1_strategyNone_ensemble_highest_repeat_trusted,,,1
333,33,14400s1c8G,3,best_ensemble_model,,higgs,0.0,autosklearnEnsembleIntensification_520_members10_repeats5_level1_strategyNone_ensemble_highest_repeat_trusted,,,1
