id,task,framework,fold,result,mode,version,params,tag,utc,duration,models,seed,info,acc,auc,logloss
openml.org/t/168331,Volkert,RandomForest,5,0.98403,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T15:17:39,154.1,2000,3235246748,,0.674155,,0.98403
openml.org/t/168331,Volkert,RandomForest,6,0.964559,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T15:17:47,151.4,2000,3235246749,,0.688561,,0.964559
openml.org/t/168331,Volkert,RandomForest,8,0.976749,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T15:21:11,149.7,2000,3235246751,,0.67467,,0.976749
openml.org/t/168331,Volkert,RandomForest,7,0.976422,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T15:21:26,155.9,2000,3235246750,,0.673812,,0.976422
openml.org/t/168331,Volkert,RandomForest,9,0.981928,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T15:22:21,152.6,2000,3235246752,,0.677928,,0.981928
openml.org/t/7592,adult,TunedRandomForest,0,0.911097,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T15:47:13,1261.3,2000,1555012728,,0.862436,0.911097,
openml.org/t/7592,adult,TunedRandomForest,1,0.904438,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T15:47:20,1265.5,2000,1555012729,,0.854248,0.904438,
openml.org/t/7592,adult,TunedRandomForest,2,0.909079,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T15:47:22,1257.5,2000,1555012730,,0.860156,0.909079,
openml.org/t/7592,adult,TunedRandomForest,3,0.907214,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T15:47:30,1259.8,2000,1555012731,,0.851556,0.907214,
openml.org/t/7592,adult,TunedRandomForest,4,0.907451,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T15:47:29,1260.3,2000,1555012732,,0.861589,0.907451,
openml.org/t/7592,adult,TunedRandomForest,5,0.907226,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T16:12:22,1253.8,2000,1555012733,,0.858108,0.907226,
openml.org/t/7592,adult,TunedRandomForest,6,0.90498,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T16:12:33,1255.7,2000,1555012734,,0.852785,0.90498,
openml.org/t/7592,adult,TunedRandomForest,7,0.911922,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T16:12:50,1268.2,2000,1555012735,,0.85688,0.911922,
openml.org/t/7592,adult,TunedRandomForest,8,0.916978,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T16:12:41,1262.6,2000,1555012736,,0.863022,0.916978,
openml.org/t/7592,adult,TunedRandomForest,9,0.911929,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T16:12:50,1262.5,2000,1555012737,,0.859541,0.911929,
openml.org/t/34539,Amazon_employee_access,TunedRandomForest,2,0.853305,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T16:30:20,809.7,2000,1555012730,,0.948734,0.853305,
openml.org/t/34539,Amazon_employee_access,TunedRandomForest,1,0.854634,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T16:30:10,805.2,2000,1555012729,,0.951175,0.854634,
openml.org/t/34539,Amazon_employee_access,TunedRandomForest,3,0.865275,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T16:30:26,812.4,2000,1555012731,,0.948123,0.865275,
openml.org/t/34539,Amazon_employee_access,TunedRandomForest,4,0.85796,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T16:30:39,823.2,2000,1555012732,,0.950565,0.85796,
openml.org/t/34539,Amazon_employee_access,TunedRandomForest,0,0.886729,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T16:31:21,808.8,2000,1555012728,,0.948428,0.886729,
openml.org/t/34539,Amazon_employee_access,TunedRandomForest,5,0.868886,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T16:47:38,803.0,2000,1555012733,,0.942936,0.868886,
openml.org/t/34539,Amazon_employee_access,TunedRandomForest,6,0.862801,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T16:47:24,805.3,2000,1555012734,,0.949039,0.862801,
openml.org/t/34539,Amazon_employee_access,TunedRandomForest,8,0.871328,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T16:47:38,811.7,2000,1555012736,,0.950565,0.871328,
openml.org/t/34539,Amazon_employee_access,TunedRandomForest,7,0.836364,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T16:47:43,813.6,2000,1555012735,,0.948123,0.836364,
openml.org/t/34539,Amazon_employee_access,TunedRandomForest,9,0.871056,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T16:48:48,807.0,2000,1555012737,,0.948413,0.871056,
openml.org/t/168868,APSFailure,TunedRandomForest,1,0.99022,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T17:44:00,3117.5,2000,1555012729,,0.991447,0.99022,
openml.org/t/168868,APSFailure,TunedRandomForest,4,0.991169,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T17:45:14,3082.8,2000,1555012732,,0.992632,0.991169,
openml.org/t/168868,APSFailure,TunedRandomForest,2,0.991593,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T17:45:44,3223.9,2000,1555012730,,0.993289,0.991593,
openml.org/t/168868,APSFailure,TunedRandomForest,3,0.983518,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T17:46:46,3221.4,2000,1555012731,,0.994737,0.983518,
openml.org/t/168868,APSFailure,TunedRandomForest,0,0.988796,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T17:47:38,3337.8,2000,1555012728,,0.995263,0.988796,
openml.org/t/168868,APSFailure,TunedRandomForest,5,0.994822,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T18:40:27,3118.3,2000,1555012733,,0.992763,0.994822,
openml.org/t/168868,APSFailure,TunedRandomForest,6,0.992528,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T18:41:46,3082.6,2000,1555012734,,0.994342,0.992528,
openml.org/t/168868,APSFailure,TunedRandomForest,8,0.990218,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T18:43:37,3117.4,2000,1555012736,,0.994342,0.990218,
openml.org/t/168868,APSFailure,TunedRandomForest,9,0.992283,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T18:44:33,3116.6,2000,1555012737,,0.994474,0.992283,
openml.org/t/168868,APSFailure,TunedRandomForest,7,0.992577,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T18:44:22,3221.1,2000,1555012735,,0.994737,0.992577,
openml.org/t/14965,bank-marketing,TunedRandomForest,0,0.931936,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T19:04:59,1246.9,2000,1555012728,,0.904688,0.931936,
openml.org/t/14965,bank-marketing,TunedRandomForest,1,0.926194,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T19:06:49,1237.4,2000,1555012729,,0.902676,0.926194,
openml.org/t/14965,bank-marketing,TunedRandomForest,2,0.939086,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T19:08:06,1244.0,2000,1555012730,,0.913957,0.939086,
openml.org/t/14965,bank-marketing,TunedRandomForest,3,0.930068,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T19:09:05,1246.9,2000,1555012731,,0.905994,0.930068,
openml.org/t/14965,bank-marketing,TunedRandomForest,4,0.933666,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T19:09:14,1254.0,2000,1555012732,,0.906215,0.933666,
openml.org/t/14965,bank-marketing,TunedRandomForest,5,0.923879,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T19:30:23,1245.6,2000,1555012733,,0.905109,0.923879,
openml.org/t/14965,bank-marketing,TunedRandomForest,6,0.916925,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T19:30:36,1209.1,2000,1555012734,,0.899801,0.916925,
openml.org/t/14965,bank-marketing,TunedRandomForest,7,0.936318,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T19:32:18,1240.2,2000,1555012735,,0.901349,0.936318,
openml.org/t/14965,bank-marketing,TunedRandomForest,8,0.931417,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T19:34:12,1239.3,2000,1555012736,,0.909754,0.931417,
openml.org/t/14965,bank-marketing,TunedRandomForest,9,0.937365,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T19:34:30,1251.8,2000,1555012737,,0.910197,0.937365,
openml.org/t/146195,connect-4,TunedRandomForest,0,0.478667,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T20:00:04,1575.4,2000,1555012728,,0.819864,,0.478667
openml.org/t/146195,connect-4,TunedRandomForest,1,0.482782,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T20:01:06,1572.2,2000,1555012729,,0.8172,,0.482782
openml.org/t/146195,connect-4,TunedRandomForest,2,0.471727,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T20:02:59,1531.2,2000,1555012730,,0.826525,,0.471727
openml.org/t/146195,connect-4,TunedRandomForest,3,0.480498,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T20:04:13,1577.5,2000,1555012731,,0.819864,,0.480498
openml.org/t/146195,connect-4,TunedRandomForest,4,0.473126,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T20:05:40,1593.7,2000,1555012732,,0.826081,,0.473126
openml.org/t/146195,connect-4,TunedRandomForest,5,0.477755,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T20:30:09,1564.9,2000,1555012733,,0.816163,,0.477755
openml.org/t/146195,connect-4,TunedRandomForest,6,0.483623,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T20:31:00,1562.9,2000,1555012734,,0.817644,,0.483623
openml.org/t/146195,connect-4,TunedRandomForest,8,0.476644,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T20:33:41,1535.4,2000,1555012736,,0.818653,,0.476644
openml.org/t/146195,connect-4,TunedRandomForest,7,0.476087,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T20:33:18,1563.9,2000,1555012735,,0.820281,,0.476087
openml.org/t/146195,connect-4,TunedRandomForest,9,0.479137,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T20:35:10,1559.0,2000,1555012737,,0.822798,,0.479137
openml.org/t/146825,Fashion-MNIST,TunedRandomForest,0,0.362645,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T21:32:37,3350.6,2000,1555012728,,0.885286,,0.362645
openml.org/t/146825,Fashion-MNIST,TunedRandomForest,1,0.358286,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T21:33:30,3349.3,2000,1555012729,,0.885143,,0.358286
openml.org/t/146825,Fashion-MNIST,TunedRandomForest,3,0.360846,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T21:35:39,3348.0,2000,1555012731,,0.892,,0.360846
openml.org/t/146825,Fashion-MNIST,TunedRandomForest,2,0.362991,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T21:35:38,3348.2,2000,1555012730,,0.886,,0.362991
openml.org/t/146825,Fashion-MNIST,TunedRandomForest,4,0.359169,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T21:37:37,3349.2,2000,1555012732,,0.888857,,0.359169
openml.org/t/146825,Fashion-MNIST,TunedRandomForest,5,0.363274,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-16T13:43:26,3348.3,2000,1804720512,,0.884,,0.363274
openml.org/t/146825,Fashion-MNIST,TunedRandomForest,6,0.34935,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-16T13:43:29,3349.9,2000,1804720513,,0.890857,,0.34935
openml.org/t/146825,Fashion-MNIST,TunedRandomForest,7,0.361781,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-16T13:43:54,3348.0,2000,1804720514,,0.887286,,0.361781
openml.org/t/146825,Fashion-MNIST,TunedRandomForest,8,0.374257,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-16T13:43:44,3349.8,2000,1804720515,,0.886,,0.374257
openml.org/t/146825,Fashion-MNIST,TunedRandomForest,9,0.364093,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-16T13:43:50,3348.9,2000,1804720516,,0.885714,,0.364093
openml.org/t/168337,guiellermo,TunedRandomForest,6,0.90943,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T20:55:34,3289.9,2000,3535241604,,0.828,0.90943,
openml.org/t/168337,guiellermo,TunedRandomForest,9,0.910367,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T20:55:20,3287.0,2000,3535241607,,0.824,0.910367,
openml.org/t/168337,guiellermo,TunedRandomForest,0,0.901259,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T20:55:22,3294.4,2000,3535241598,,0.82,0.901259,
openml.org/t/168337,guiellermo,TunedRandomForest,1,0.890713,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T20:55:24,3286.1,2000,3535241599,,0.8115,0.890713,
openml.org/t/168337,guiellermo,TunedRandomForest,2,0.918818,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T20:55:31,3286.4,2000,3535241600,,0.826,0.918818,
openml.org/t/168337,guiellermo,TunedRandomForest,3,0.903623,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T20:55:53,3300.9,2000,3535241601,,0.822,0.903623,
openml.org/t/168337,guiellermo,TunedRandomForest,4,0.905916,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T20:55:41,3291.9,2000,3535241602,,0.8285,0.905916,
openml.org/t/168337,guiellermo,TunedRandomForest,5,0.899262,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T20:56:06,3299.8,2000,3535241603,,0.8225,0.899262,
openml.org/t/168337,guiellermo,TunedRandomForest,7,0.893958,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T20:56:32,3293.9,2000,3535241605,,0.8185,0.893958,
openml.org/t/168337,guiellermo,TunedRandomForest,8,0.894222,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T20:56:52,3290.3,2000,3535241606,,0.817,0.894222,
openml.org/t/168329,Helena,TunedRandomForest,0,3.5715,aws.docker,0.19.2,"{'n_estimators': 500, '_n_jobs': 1}",stable,2019-04-19T12:41:08,3186.2,500,1417149114,,0.35,,3.5715
openml.org/t/168329,Helena,TunedRandomForest,1,3.51737,aws.docker,0.19.2,"{'n_estimators': 500, '_n_jobs': 1}",stable,2019-04-19T12:41:03,3190.0,500,1417149115,,0.353374,,3.51737
openml.org/t/168329,Helena,TunedRandomForest,2,3.59683,aws.docker,0.19.2,"{'n_estimators': 500, '_n_jobs': 1}",stable,2019-04-19T12:41:13,3190.1,500,1417149116,,0.351227,,3.59683
openml.org/t/168329,Helena,TunedRandomForest,3,3.51526,aws.docker,0.19.2,"{'n_estimators': 500, '_n_jobs': 1}",stable,2019-04-19T12:41:22,3191.4,500,1417149117,,0.352147,,3.51526
openml.org/t/168329,Helena,TunedRandomForest,4,3.60596,aws.docker,0.19.2,"{'n_estimators': 500, '_n_jobs': 1}",stable,2019-04-19T12:41:16,3189.4,500,1417149118,,0.359663,,3.60596
openml.org/t/168329,Helena,TunedRandomForest,5,3.54339,aws.docker,0.19.2,"{'n_estimators': 500, '_n_jobs': 1}",stable,2019-04-19T12:41:19,3188.4,500,1417149119,,0.353988,,3.54339
openml.org/t/168329,Helena,TunedRandomForest,6,3.55068,aws.docker,0.19.2,"{'n_estimators': 500, '_n_jobs': 1}",stable,2019-04-19T12:41:34,3189.7,500,1417149120,,0.350974,,3.55068
openml.org/t/168329,Helena,TunedRandomForest,8,3.55512,aws.docker,0.19.2,"{'n_estimators': 500, '_n_jobs': 1}",stable,2019-04-19T12:41:42,3190.6,500,1417149122,,0.351894,,3.55512
openml.org/t/168329,Helena,TunedRandomForest,9,3.54952,aws.docker,0.19.2,"{'n_estimators': 500, '_n_jobs': 1}",stable,2019-04-19T12:41:44,3191.3,500,1417149123,,0.354349,,3.54952
openml.org/t/168329,Helena,TunedRandomForest,7,3.58287,aws.docker,0.19.2,"{'n_estimators': 500, '_n_jobs': 1}",stable,2019-04-19T12:43:27,3189.9,500,1417149121,,0.344992,,3.58287
openml.org/t/146606,higgs,TunedRandomForest,3,0.805119,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T21:53:38,3222.5,2000,3535241601,,0.725854,0.805119,
openml.org/t/146606,higgs,TunedRandomForest,6,0.805768,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T21:53:54,3223.0,2000,3535241604,,0.726874,0.805768,
openml.org/t/146606,higgs,TunedRandomForest,7,0.793353,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T21:53:58,3223.3,2000,3535241605,,0.716369,0.793353,
openml.org/t/146606,higgs,TunedRandomForest,0,0.805839,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T21:53:06,3224.1,2000,3535241598,,0.727588,0.805839,
openml.org/t/146606,higgs,TunedRandomForest,1,0.797911,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T21:53:43,3222.3,2000,3535241599,,0.720347,0.797911,
openml.org/t/146606,higgs,TunedRandomForest,2,0.803615,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T21:53:53,3223.0,2000,3535241600,,0.725242,0.803615,
openml.org/t/146606,higgs,TunedRandomForest,4,0.807424,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T21:54:07,3221.8,2000,3535241602,,0.725854,0.807424,
openml.org/t/146606,higgs,TunedRandomForest,5,0.805087,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T21:53:59,3226.0,2000,3535241603,,0.724834,0.805087,
openml.org/t/146606,higgs,TunedRandomForest,8,0.793344,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T21:54:27,3221.6,2000,3535241606,,0.717083,0.793344,
openml.org/t/146606,higgs,TunedRandomForest,9,0.811958,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T21:54:18,3224.6,2000,3535241607,,0.73126,0.811958,
openml.org/t/168330,Jannis,TunedRandomForest,0,0.73064,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T22:52:22,3291.0,2000,3535241598,,0.704323,,0.73064
openml.org/t/168330,Jannis,TunedRandomForest,1,0.726783,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T22:52:43,3290.1,2000,3535241599,,0.714593,,0.726783
openml.org/t/168330,Jannis,TunedRandomForest,2,0.723108,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T22:52:44,3290.2,2000,3535241600,,0.713757,,0.723108
openml.org/t/168330,Jannis,TunedRandomForest,3,0.721883,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T22:52:51,3293.3,2000,3535241601,,0.708707,,0.721883
openml.org/t/168330,Jannis,TunedRandomForest,4,0.728477,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T22:53:01,3291.2,2000,3535241602,,0.715275,,0.728477
openml.org/t/168330,Jannis,TunedRandomForest,5,0.729649,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T22:53:13,3290.4,2000,3535241603,,0.713723,,0.729649
openml.org/t/168330,Jannis,TunedRandomForest,6,0.732377,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T22:53:31,3290.5,2000,3535241604,,0.71014,,0.732377
openml.org/t/168330,Jannis,TunedRandomForest,7,0.727361,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T22:53:25,3289.6,2000,3535241605,,0.711334,,0.727361
openml.org/t/168330,Jannis,TunedRandomForest,8,0.726219,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T22:53:57,3291.8,2000,3535241606,,0.718858,,0.726219
openml.org/t/168330,Jannis,TunedRandomForest,9,0.738652,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T22:54:01,3293.9,2000,3535241607,,0.70166,,0.738652
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,TunedRandomForest,0,0.400734,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T23:01:41,315.3,2000,3535241598,,0.799197,,0.400734
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,TunedRandomForest,1,0.416047,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T23:02:00,313.1,2000,3535241599,,0.793842,,0.416047
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,TunedRandomForest,3,0.392071,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T23:02:05,315.8,2000,3535241601,,0.799866,,0.392071
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,TunedRandomForest,2,0.39433,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T23:02:11,316.6,2000,3535241600,,0.801651,,0.39433
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,TunedRandomForest,4,0.395437,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T23:02:31,315.2,2000,3535241602,,0.799643,,0.395437
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,TunedRandomForest,5,0.399684,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T23:02:36,313.3,2000,3535241603,,0.797412,,0.399684
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,TunedRandomForest,6,0.412803,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T23:02:41,314.4,2000,3535241604,,0.794065,,0.412803
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,TunedRandomForest,7,0.408472,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T23:02:54,314.6,2000,3535241605,,0.79942,,0.408472
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,TunedRandomForest,8,0.39052,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T23:03:19,316.9,2000,3535241606,,0.803659,,0.39052
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,TunedRandomForest,9,0.406848,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T23:03:22,323.9,2000,3535241607,,0.798929,,0.406848
openml.org/t/3945,KDDCup09_appetency,TunedRandomForest,2,0.787986,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T23:58:04,3100.7,2000,3535241600,,0.9822,0.787986,
openml.org/t/3945,KDDCup09_appetency,TunedRandomForest,0,0.788555,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T23:57:46,3111.2,2000,3535241598,,0.9822,0.788555,
openml.org/t/3945,KDDCup09_appetency,TunedRandomForest,1,0.779464,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T23:57:53,3101.0,2000,3535241599,,0.9822,0.779464,
openml.org/t/3945,KDDCup09_appetency,TunedRandomForest,3,0.781718,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T23:58:38,3110.4,2000,3535241601,,0.9822,0.781718,
openml.org/t/3945,KDDCup09_appetency,TunedRandomForest,4,0.812401,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T23:58:24,3110.6,2000,3535241602,,0.9822,0.812401,
openml.org/t/3945,KDDCup09_appetency,TunedRandomForest,5,0.76947,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T23:58:39,3109.9,2000,3535241603,,0.9822,0.76947,
openml.org/t/3945,KDDCup09_appetency,TunedRandomForest,6,0.782029,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T23:58:53,3109.9,2000,3535241604,,0.9822,0.782029,
openml.org/t/3945,KDDCup09_appetency,TunedRandomForest,7,0.82042,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T23:58:59,3112.3,2000,3535241605,,0.9822,0.82042,
openml.org/t/3945,KDDCup09_appetency,TunedRandomForest,8,0.770576,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T23:59:44,3110.8,2000,3535241606,,0.9822,0.770576,
openml.org/t/3945,KDDCup09_appetency,TunedRandomForest,9,0.763693,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-15T23:59:14,3109.1,2000,3535241607,,0.9822,0.763693,
openml.org/t/168335,MiniBooNE,TunedRandomForest,0,0.979967,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-16T00:59:25,3441.2,2000,3535241598,,0.936726,0.979967,
openml.org/t/168335,MiniBooNE,TunedRandomForest,1,0.981124,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-16T01:00:01,3445.8,2000,3535241599,,0.934036,0.981124,
openml.org/t/168335,MiniBooNE,TunedRandomForest,2,0.981042,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-16T01:00:19,3448.4,2000,3535241600,,0.935035,0.981042,
openml.org/t/168335,MiniBooNE,TunedRandomForest,3,0.982047,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-16T01:00:32,3445.2,2000,3535241601,,0.939263,0.982047,
openml.org/t/168335,MiniBooNE,TunedRandomForest,9,0.983057,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-16T01:01:29,3446.3,2000,3535241607,,0.939951,0.983057,
openml.org/t/168335,MiniBooNE,TunedRandomForest,4,0.982185,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-16T01:00:36,3444.9,2000,3535241602,,0.93972,0.982185,
openml.org/t/168335,MiniBooNE,TunedRandomForest,6,0.983601,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-16T01:01:10,3447.3,2000,3535241604,,0.943257,0.983601,
openml.org/t/168335,MiniBooNE,TunedRandomForest,7,0.981596,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-16T01:01:20,3449.2,2000,3535241605,,0.937567,0.981596,
openml.org/t/168335,MiniBooNE,TunedRandomForest,8,0.981693,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-16T01:01:48,3452.4,2000,3535241606,,0.93726,0.981693,
openml.org/t/168335,MiniBooNE,TunedRandomForest,5,0.980182,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-16T01:02:24,3446.9,2000,3535241603,,0.936798,0.980182,
openml.org/t/9977,nomao,TunedRandomForest,1,0.995078,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-16T01:47:46,2596.9,2000,3535241599,,0.970119,0.995078,
openml.org/t/9977,nomao,TunedRandomForest,4,0.99554,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-16T01:48:21,2590.4,2000,3535241602,,0.970989,0.99554,
openml.org/t/9977,nomao,TunedRandomForest,0,0.994061,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-16T01:47:51,2628.7,2000,3535241598,,0.969539,0.994061,
openml.org/t/9977,nomao,TunedRandomForest,7,0.995914,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-16T01:49:14,2585.8,2000,3535241605,,0.971271,0.995914,
openml.org/t/9977,nomao,TunedRandomForest,2,0.994197,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-16T01:48:17,2612.1,2000,3535241600,,0.966638,0.994197,
openml.org/t/9977,nomao,TunedRandomForest,5,0.995544,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-16T01:49:10,2627.6,2000,3535241603,,0.9704,0.995544,
