,id,task,framework,constraint,fold,result,metric,mode,version,params,tag,utc,duration,models,seed,info,acc
16,openml.org/t/10101,blood-transfusion,AutoPyTorch_refactor,3600s8c32G,6,0.8,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:27:30,3665.8,0,4242046597,,0.8
16,openml.org/t/34539,Amazon_employee_access,AutoPyTorch_refactor,3600s8c32G,6,0.950259,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:34:15,3662.5,0,1989868786,,0.950259
160,openml.org/t/XX,Volkert,AutoPyTorch_refactor,3600s8c32G,2,0.5491339393,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.5491339393
161,openml.org/t/168331,Volkert,AutoPyTorch_refactor,3600s8c32G,3,0.574859,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T21:43:50,3712.2,0,1398165504,,0.574859
162,openml.org/t/XX,Volkert,AutoPyTorch_refactor,3600s8c32G,4,0.6453438518,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.6453438518
163,openml.org/t/XX,Volkert,AutoPyTorch_refactor,3600s8c32G,5,0.5796604356,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.5796604356
164,openml.org/t/168331,Volkert,AutoPyTorch_refactor,3600s8c32G,6,0.56817,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T21:35:57,3666.6,0,2462238501,,0.56817
165,openml.org/t/XX,Volkert,AutoPyTorch_refactor,3600s8c32G,7,0.6287086263,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.6287086263
166,openml.org/t/XX,Volkert,AutoPyTorch_refactor,3600s8c32G,8,0.6357400103,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.6357400103
167,openml.org/t/168331,Volkert,AutoPyTorch_refactor,3600s8c32G,9,0.678786,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T21:38:35,3677.8,0,2850273684,,0.678786
17,openml.org/t/34539,Amazon_employee_access,AutoPyTorch_refactor,3600s8c32G,7,0.949039,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:34:00,3647.1,0,2174618357,,0.949039
17,openml.org/t/XX,blood-transfusion,AutoPyTorch_refactor,3600s8c32G,7,0.8133333333,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.8133333333
18,openml.org/t/XX,Amazon_employee_access,AutoPyTorch_refactor,3600s8c32G,8,0.9475129692,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9475129692
18,openml.org/t/XX,blood-transfusion,AutoPyTorch_refactor,3600s8c32G,8,0.7567567568000001,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.7567567568000001
19,openml.org/t/10101,blood-transfusion,AutoPyTorch_refactor,3600s8c32G,9,0.797297,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:27:49,3662.1,0,1602637112,,0.797297
19,openml.org/t/XX,Amazon_employee_access,AutoPyTorch_refactor,3600s8c32G,9,0.9478021978,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9478021978
2,openml.org/t/XX,Australian,AutoPyTorch_refactor,3600s8c32G,2,0.8115942029000001,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.8115942029000001
2,openml.org/t/XX,adult,AutoPyTorch_refactor,3600s8c32G,2,0.8679361179,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.8679361179
20,openml.org/t/XX,APSFailure,AutoPyTorch_refactor,3600s8c32G,0,0.9934210526,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9934210526
20,openml.org/t/XX,car,AutoPyTorch_refactor,3600s8c32G,0,0.9942196531999999,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9942196531999999
21,openml.org/t/146821,car,AutoPyTorch_refactor,3600s8c32G,1,1.0,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:28:09,3673.4,0,2907628960,,1.0
21,openml.org/t/168868,APSFailure,AutoPyTorch_refactor,3600s8c32G,1,0.991842,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:34:37,3671.0,0,2086257720,,0.991842
22,openml.org/t/XX,APSFailure,AutoPyTorch_refactor,3600s8c32G,2,0.9927631579,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9927631579
22,openml.org/t/XX,car,AutoPyTorch_refactor,3600s8c32G,2,1.0,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,1.0
23,openml.org/t/168868,APSFailure,AutoPyTorch_refactor,3600s8c32G,3,0.994605,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:35:09,3666.0,0,1037114161,,0.994605
23,openml.org/t/XX,car,AutoPyTorch_refactor,3600s8c32G,3,1.0,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,1.0
24,openml.org/t/XX,APSFailure,AutoPyTorch_refactor,3600s8c32G,4,0.9940789473999999,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9940789473999999
24,openml.org/t/XX,car,AutoPyTorch_refactor,3600s8c32G,4,1.0,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,1.0
25,openml.org/t/146821,car,AutoPyTorch_refactor,3600s8c32G,5,1.0,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:28:11,3669.1,0,3771488477,,1.0
25,openml.org/t/XX,APSFailure,AutoPyTorch_refactor,3600s8c32G,5,0.9922368421,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9922368421
26,openml.org/t/146821,car,AutoPyTorch_refactor,3600s8c32G,6,0.988439,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:28:18,3664.4,0,1114209230,,0.988439
26,openml.org/t/XX,APSFailure,AutoPyTorch_refactor,3600s8c32G,6,0.9942105263,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9942105263
27,openml.org/t/XX,APSFailure,AutoPyTorch_refactor,3600s8c32G,7,0.9942105263,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9942105263
27,openml.org/t/XX,car,AutoPyTorch_refactor,3600s8c32G,7,0.9942196531999999,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9942196531999999
28,openml.org/t/146821,car,AutoPyTorch_refactor,3600s8c32G,8,1.0,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:28:41,3672.8,0,1923426982,,1.0
28,openml.org/t/168868,APSFailure,AutoPyTorch_refactor,3600s8c32G,8,0.991842,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:34:54,3665.2,0,375365900,,0.991842
29,openml.org/t/XX,APSFailure,AutoPyTorch_refactor,3600s8c32G,9,0.9936842105,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9936842105
29,openml.org/t/XX,car,AutoPyTorch_refactor,3600s8c32G,9,1.0,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,1.0
3,openml.org/t/146818,Australian,AutoPyTorch_refactor,3600s8c32G,3,0.884058,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:26:43,3670.2,0,3383735142,,0.884058
3,openml.org/t/XX,adult,AutoPyTorch_refactor,3600s8c32G,3,0.8652743653,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.8652743653
30,openml.org/t/XX,bank-marketing,AutoPyTorch_refactor,3600s8c32G,0,0.9024767802,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9024767802
30,openml.org/t/XX,christine,AutoPyTorch_refactor,3600s8c32G,0,0.7490774908,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.7490774908
31,openml.org/t/168908,christine,AutoPyTorch_refactor,3600s8c32G,1,0.7398520000000001,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:29:03,3670.6,0,1387807854,,0.7398520000000001
31,openml.org/t/XX,bank-marketing,AutoPyTorch_refactor,3600s8c32G,1,0.9051094891,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9051094891
32,openml.org/t/14965,bank-marketing,AutoPyTorch_refactor,3600s8c32G,2,0.906658,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:36:30,3670.6,0,3793692347,,0.906658
32,openml.org/t/168908,christine,AutoPyTorch_refactor,3600s8c32G,2,0.738007,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:29:29,3674.7,0,2458010876,,0.738007
33,openml.org/t/168908,christine,AutoPyTorch_refactor,3600s8c32G,3,0.7214020000000001,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:33:30,3681.5,0,2163855275,,0.7214020000000001
33,openml.org/t/XX,bank-marketing,AutoPyTorch_refactor,3600s8c32G,3,0.9073213890999999,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9073213890999999
34,openml.org/t/XX,bank-marketing,AutoPyTorch_refactor,3600s8c32G,4,0.9082061491,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9082061491
34,openml.org/t/XX,christine,AutoPyTorch_refactor,3600s8c32G,4,0.6992619926000001,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.6992619926000001
35,openml.org/t/168908,christine,AutoPyTorch_refactor,3600s8c32G,5,0.7287819999999999,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:37:39,3669.5,0,2334241789,,0.7287819999999999
35,openml.org/t/XX,bank-marketing,AutoPyTorch_refactor,3600s8c32G,5,0.9028975890000001,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9028975890000001
36,openml.org/t/168908,christine,AutoPyTorch_refactor,3600s8c32G,6,0.730627,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:31:16,3666.0,0,228412008,,0.730627
36,openml.org/t/XX,bank-marketing,AutoPyTorch_refactor,3600s8c32G,6,0.902012829,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.902012829
37,openml.org/t/14965,bank-marketing,AutoPyTorch_refactor,3600s8c32G,7,0.905331,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:37:09,3670.7,0,2496366354,,0.905331
37,openml.org/t/168908,christine,AutoPyTorch_refactor,3600s8c32G,7,0.7214020000000001,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:32:54,3673.7,0,1878250182,,0.7214020000000001
38,openml.org/t/168908,christine,AutoPyTorch_refactor,3600s8c32G,8,0.7282810000000001,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:33:28,3676.4,0,5323844,,0.7282810000000001
38,openml.org/t/XX,bank-marketing,AutoPyTorch_refactor,3600s8c32G,8,0.9146206591,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9146206591
39,openml.org/t/168908,christine,AutoPyTorch_refactor,3600s8c32G,9,0.687616,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:30:58,3667.8,0,4276978578,,0.687616
39,openml.org/t/XX,bank-marketing,AutoPyTorch_refactor,3600s8c32G,9,0.9068790091,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9068790091
4,openml.org/t/146818,Australian,AutoPyTorch_refactor,3600s8c32G,4,0.884058,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:28:27,3698.0,0,3522501799,,0.884058
4,openml.org/t/XX,adult,AutoPyTorch_refactor,3600s8c32G,4,0.8718263718000001,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.8718263718000001
40,openml.org/t/9981,cnae-9,AutoPyTorch_refactor,3600s8c32G,0,0.9444440000000001,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:28:29,3620.2,0,3109599751,,0.9444440000000001
40,openml.org/t/XX,connect-4,AutoPyTorch_refactor,3600s8c32G,0,0.7107756069,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.7107756069
41,openml.org/t/9981,cnae-9,AutoPyTorch_refactor,3600s8c32G,1,0.907407,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:28:26,3620.0,0,1651684273,,0.907407
41,openml.org/t/XX,connect-4,AutoPyTorch_refactor,3600s8c32G,1,0.8062462995999999,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.8062462995999999
42,openml.org/t/9981,cnae-9,AutoPyTorch_refactor,3600s8c32G,2,0.916667,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:29:25,3671.8,0,3767043901,,0.916667
42,openml.org/t/XX,connect-4,AutoPyTorch_refactor,3600s8c32G,2,0.6583777383,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.6583777383
43,openml.org/t/9981,cnae-9,AutoPyTorch_refactor,3600s8c32G,3,0.9537040000000001,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:29:13,3622.0,0,1143578082,,0.9537040000000001
43,openml.org/t/XX,connect-4,AutoPyTorch_refactor,3600s8c32G,3,0.6582297217,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.6582297217
44,openml.org/t/9981,cnae-9,AutoPyTorch_refactor,3600s8c32G,4,0.9722219999999999,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:28:39,3621.4,0,690427569,,0.9722219999999999
44,openml.org/t/XX,connect-4,AutoPyTorch_refactor,3600s8c32G,4,0.6792480758,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.6792480758
45,openml.org/t/XX,cnae-9,AutoPyTorch_refactor,3600s8c32G,5,0.9722222222,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9722222222
45,openml.org/t/XX,connect-4,AutoPyTorch_refactor,3600s8c32G,5,0.6582297217,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.6582297217
46,openml.org/t/9981,cnae-9,AutoPyTorch_refactor,3600s8c32G,6,0.9537040000000001,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:29:24,3666.6,0,1992707205,,0.9537040000000001
46,openml.org/t/XX,connect-4,AutoPyTorch_refactor,3600s8c32G,6,0.7078152753,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.7078152753
47,openml.org/t/9981,cnae-9,AutoPyTorch_refactor,3600s8c32G,7,0.9722219999999999,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:31:05,3615.7,0,2012870436,,0.9722219999999999
47,openml.org/t/XX,connect-4,AutoPyTorch_refactor,3600s8c32G,7,0.8130273870999999,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.8130273870999999
48,openml.org/t/XX,cnae-9,AutoPyTorch_refactor,3600s8c32G,8,0.9537037037,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9537037037
48,openml.org/t/XX,connect-4,AutoPyTorch_refactor,3600s8c32G,8,0.7148778681999999,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.7148778681999999
49,openml.org/t/146195,connect-4,AutoPyTorch_refactor,3600s8c32G,9,0.658327,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T18:47:10,3666.1,0,2390883384,,0.658327
49,openml.org/t/9981,cnae-9,AutoPyTorch_refactor,3600s8c32G,9,0.9722219999999999,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:28:34,3611.8,0,3527519996,,0.9722219999999999
5,openml.org/t/146818,Australian,AutoPyTorch_refactor,3600s8c32G,5,0.8405799999999999,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:27:37,3645.8,0,2125862488,,0.8405799999999999
5,openml.org/t/XX,adult,AutoPyTorch_refactor,3600s8c32G,5,0.8724406224,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.8724406224
50,openml.org/t/146825,Fashion-MNIST,AutoPyTorch_refactor,3600s8c32G,0,0.1,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T18:37:41,3623.9,0,4246797823,,0.1
50,openml.org/t/31,credit-g,AutoPyTorch_refactor,3600s8c32G,0,0.81,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:29:53,3696.4,0,3370081934,,0.81
51,openml.org/t/146825,Fashion-MNIST,AutoPyTorch_refactor,3600s8c32G,1,0.1,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T18:38:44,3641.0,0,68427449,,0.1
51,openml.org/t/31,credit-g,AutoPyTorch_refactor,3600s8c32G,1,0.73,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:28:55,3621.5,0,1260810359,,0.73
52,openml.org/t/XX,Fashion-MNIST,AutoPyTorch_refactor,3600s8c32G,2,0.19157142859999998,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.19157142859999998
52,openml.org/t/XX,credit-g,AutoPyTorch_refactor,3600s8c32G,2,0.74,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.74
53,openml.org/t/146825,Fashion-MNIST,AutoPyTorch_refactor,3600s8c32G,3,0.628571,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T18:39:26,3665.4,0,3023654868,,0.628571
53,openml.org/t/31,credit-g,AutoPyTorch_refactor,3600s8c32G,3,0.78,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:30:01,3691.9,0,3473825251,,0.78
54,openml.org/t/146825,Fashion-MNIST,AutoPyTorch_refactor,3600s8c32G,4,0.106857,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T18:39:06,3815.8,0,165195778,,0.106857
54,openml.org/t/31,credit-g,AutoPyTorch_refactor,3600s8c32G,4,0.73,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:29:54,3683.1,0,2314388390,,0.73
55,openml.org/t/146825,Fashion-MNIST,AutoPyTorch_refactor,3600s8c32G,5,0.845714,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T18:35:18,3622.9,0,146628120,,0.845714
55,openml.org/t/31,credit-g,AutoPyTorch_refactor,3600s8c32G,5,0.75,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:29:53,3675.1,0,2327977593,,0.75
56,openml.org/t/146825,Fashion-MNIST,AutoPyTorch_refactor,3600s8c32G,6,0.32514299999999996,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T18:36:55,3627.7,0,2398382400,,0.32514299999999996
56,openml.org/t/31,credit-g,AutoPyTorch_refactor,3600s8c32G,6,0.74,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:28:56,3615.5,0,1359070720,,0.74
57,openml.org/t/146825,Fashion-MNIST,AutoPyTorch_refactor,3600s8c32G,7,0.818286,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T18:36:40,3664.4,0,3781933419,,0.818286
57,openml.org/t/XX,credit-g,AutoPyTorch_refactor,3600s8c32G,7,0.79,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.79
58,openml.org/t/146825,Fashion-MNIST,AutoPyTorch_refactor,3600s8c32G,8,0.860143,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T18:36:27,3666.0,0,1979831886,,0.860143
58,openml.org/t/31,credit-g,AutoPyTorch_refactor,3600s8c32G,8,0.75,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:29:07,3624.1,0,4198692595,,0.75
59,openml.org/t/146825,Fashion-MNIST,AutoPyTorch_refactor,3600s8c32G,9,0.472714,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T16:02:58,3622.6,0,3836415076,,0.472714
59,openml.org/t/31,credit-g,AutoPyTorch_refactor,3600s8c32G,9,0.76,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:30:22,3688.5,0,2353153676,,0.76
6,openml.org/t/146818,Australian,AutoPyTorch_refactor,3600s8c32G,6,0.884058,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:27:20,3634.1,0,2621813182,,0.884058
6,openml.org/t/XX,adult,AutoPyTorch_refactor,3600s8c32G,6,0.872031122,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.872031122
60,openml.org/t/168337,guillermo,AutoPyTorch_refactor,3600s8c32G,0,0.6,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T16:01:09,3626.9,0,525642879,,0.6
60,openml.org/t/168909,dilbert,AutoPyTorch_refactor,3600s8c32G,0,0.972,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:32:51,3678.8,0,192219578,,0.972
61,openml.org/t/168337,guillermo,AutoPyTorch_refactor,3600s8c32G,1,0.6,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T16:01:06,3631.6,0,3886183654,,0.6
61,openml.org/t/168909,dilbert,AutoPyTorch_refactor,3600s8c32G,1,0.973,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:32:34,3674.1,0,2151649721,,0.973
62,openml.org/t/168337,guillermo,AutoPyTorch_refactor,3600s8c32G,2,0.6,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T16:01:09,3627.2,0,3817589689,,0.6
62,openml.org/t/168909,dilbert,AutoPyTorch_refactor,3600s8c32G,2,0.971,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:33:34,3676.8,0,369533440,,0.971
63,openml.org/t/168337,guillermo,AutoPyTorch_refactor,3600s8c32G,3,0.6,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T16:01:16,3632.5,0,3825602423,,0.6
63,openml.org/t/XX,dilbert,AutoPyTorch_refactor,3600s8c32G,3,0.9790000000000001,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9790000000000001
64,openml.org/t/168337,guillermo,AutoPyTorch_refactor,3600s8c32G,4,0.6,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T16:01:20,3627.9,0,1027617654,,0.6
64,openml.org/t/168909,dilbert,AutoPyTorch_refactor,3600s8c32G,4,0.977,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:32:30,3677.0,0,4182609879,,0.977
65,openml.org/t/168337,guillermo,AutoPyTorch_refactor,3600s8c32G,5,0.6,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T16:01:19,3626.3,0,4134966207,,0.6
65,openml.org/t/168909,dilbert,AutoPyTorch_refactor,3600s8c32G,5,0.973,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:33:11,3674.2,0,1219956677,,0.973
66,openml.org/t/168337,guillermo,AutoPyTorch_refactor,3600s8c32G,6,0.6,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T16:01:21,3619.9,0,2507543216,,0.6
66,openml.org/t/168909,dilbert,AutoPyTorch_refactor,3600s8c32G,6,0.983,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:33:42,3669.3,0,1913564167,,0.983
67,openml.org/t/168337,guillermo,AutoPyTorch_refactor,3600s8c32G,7,0.5995,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T16:01:33,3630.2,0,884120080,,0.5995
67,openml.org/t/168909,dilbert,AutoPyTorch_refactor,3600s8c32G,7,0.9790000000000001,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:32:49,3669.5,0,2246923846,,0.9790000000000001
68,openml.org/t/168337,guillermo,AutoPyTorch_refactor,3600s8c32G,8,0.5995,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T16:01:15,3626.3,0,3777833843,,0.5995
68,openml.org/t/168909,dilbert,AutoPyTorch_refactor,3600s8c32G,8,0.975,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:32:59,3677.9,0,395156897,,0.975
69,openml.org/t/168337,guillermo,AutoPyTorch_refactor,3600s8c32G,9,0.5995,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T16:01:30,3624.2,0,3135112276,,0.5995
69,openml.org/t/168909,dilbert,AutoPyTorch_refactor,3600s8c32G,9,0.983,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:33:03,3676.1,0,2091150409,,0.983
7,openml.org/t/146818,Australian,AutoPyTorch_refactor,3600s8c32G,7,0.8695649999999999,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:28:09,3679.1,0,2396925345,,0.8695649999999999
7,openml.org/t/XX,adult,AutoPyTorch_refactor,3600s8c32G,7,0.8726453726000001,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.8726453726000001
70,openml.org/t/168910,fabert,AutoPyTorch_refactor,3600s8c32G,1,0.6917479999999999,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T16:34:19,3670.9,0,2254519970,,0.6917479999999999
70,openml.org/t/XX,Helena,AutoPyTorch_refactor,3600s8c32G,0,0.2742331288,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.2742331288
71,openml.org/t/168910,fabert,AutoPyTorch_refactor,3600s8c32G,2,0.6917479999999999,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:34:46,3683.6,0,2232640302,,0.6917479999999999
71,openml.org/t/XX,Helena,AutoPyTorch_refactor,3600s8c32G,1,0.2549079755,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.2549079755
